# NetGPI 1.1	Timestamp: 20230505155710
ID	Seq-length	Pred. GPI-Anchored	Omega-site pos.	Likelihood	Amino-acid
megahit_36323_3-773	257	Not GPI-Anchored	-	0.993	*
megahit_33669_3-1658	551	Not GPI-Anchored	-	0.996	*
megahit_33471_8-547	179	Not GPI-Anchored	-	0.979	*
megahit_31915_408-1826	472	Not GPI-Anchored	-	0.994	*
megahit_33424_2064-2492	142	Not GPI-Anchored	-	0.992	*
megahit_32021_167-868	233	Not GPI-Anchored	-	0.994	*
megahit_32021_1001-2677	558	Not GPI-Anchored	-	0.994	*
megahit_32021_2723-4162	479	Not GPI-Anchored	-	0.994	*
megahit_32063_85-1221	379	Not GPI-Anchored	-	0.994	*
megahit_32241_2-724	241	Not GPI-Anchored	-	0.994	*
megahit_32290_30-1343	437	Not GPI-Anchored	-	0.969	*
megahit_32290_1357-1773	138	Not GPI-Anchored	-	0.995	*
megahit_32346_2-319	106	Not GPI-Anchored	-	0.986	*
megahit_32708_44-940	298	Not GPI-Anchored	-	0.975	*
megahit_32857_378-1052	224	Not GPI-Anchored	-	0.994	*
megahit_32907_947-2053	368	Not GPI-Anchored	-	0.994	*
megahit_33373_67-1428	453	Not GPI-Anchored	-	0.994	*
megahit_33374_67-1428	453	Not GPI-Anchored	-	0.994	*
megahit_33375_67-1428	453	Not GPI-Anchored	-	0.994	*
megahit_33376_1298-2659	453	Not GPI-Anchored	-	0.994	*
megahit_33377_1298-2659	453	Not GPI-Anchored	-	0.994	*
megahit_33378_1298-2659	453	Not GPI-Anchored	-	0.994	*
megahit_33380_1298-2659	453	Not GPI-Anchored	-	0.994	*
megahit_33421_2264-2692	142	Not GPI-Anchored	-	0.992	*
megahit_26422_724-1239	171	Not GPI-Anchored	-	0.987	*
megahit_26420_726-1241	171	Not GPI-Anchored	-	0.984	*
megahit_26419_6957-9434	825	Not GPI-Anchored	-	0.993	*
megahit_19551_2-1495	498	Not GPI-Anchored	-	0.987	*
megahit_19902_82-924	280	Not GPI-Anchored	-	0.981	*
megahit_19904_82-924	280	Not GPI-Anchored	-	0.981	*
megahit_19913_747-1481	244	Not GPI-Anchored	-	0.996	*
megahit_20970_63-1196	377	Not GPI-Anchored	-	0.993	*
megahit_21139_1586-2629	347	Not GPI-Anchored	-	0.992	*
megahit_21240_863-1795	310	Not GPI-Anchored	-	0.994	*
megahit_21312_89-1192	367	Not GPI-Anchored	-	0.994	*
megahit_21313_89-1192	367	Not GPI-Anchored	-	0.994	*
megahit_21447_7-1029	340	Not GPI-Anchored	-	0.987	*
megahit_21564_207-1325	372	Not GPI-Anchored	-	0.994	*
megahit_21779_98-1234	378	Not GPI-Anchored	-	0.993	*
megahit_22121_1481-4654	1057	Not GPI-Anchored	-	0.993	*
megahit_22124_1481-4654	1057	Not GPI-Anchored	-	0.993	*
megahit_22239_479-1060	193	Not GPI-Anchored	-	0.994	*
megahit_22241_1245-1871	208	Not GPI-Anchored	-	0.994	*
megahit_22243_3229-3855	208	Not GPI-Anchored	-	0.994	*
megahit_22546_1-411	137	Not GPI-Anchored	-	0.985	*
megahit_22834_3-1136	377	Not GPI-Anchored	-	0.995	*
megahit_22834_1198-1617	139	Not GPI-Anchored	-	0.978	*
megahit_19844_1328-1744	138	Not GPI-Anchored	-	0.995	*
megahit_18819_6238-8811	857	Not GPI-Anchored	-	0.992	*
megahit_22835_3-1136	377	Not GPI-Anchored	-	0.995	*
megahit_18819_4847-6235	462	Not GPI-Anchored	-	0.992	*
megahit_16984_1136-2089	317	Not GPI-Anchored	-	0.994	*
megahit_17688_252-1700	482	Not GPI-Anchored	-	0.972	*
megahit_17688_1697-3076	459	Not GPI-Anchored	-	0.987	*
megahit_17688_3124-3510	129	Not GPI-Anchored	-	0.990	*
megahit_17689_1363-2742	459	Not GPI-Anchored	-	0.987	*
megahit_17691_600-1976	458	Not GPI-Anchored	-	0.996	*
megahit_17692_67-1428	453	Not GPI-Anchored	-	0.986	*
megahit_17692_1464-2786	440	Not GPI-Anchored	-	0.996	*
megahit_17915_1-696	232	Not GPI-Anchored	-	0.986	*
megahit_18227_1948-2721	257	Not GPI-Anchored	-	0.995	*
megahit_18330_1-810	269	Not GPI-Anchored	-	0.599	*
megahit_18561_99-1658	519	Not GPI-Anchored	-	0.969	*
megahit_18574_281-2707	808	Not GPI-Anchored	-	0.994	*
megahit_18575_281-2707	808	Not GPI-Anchored	-	0.994	*
megahit_18576_281-12343	4020	Not GPI-Anchored	-	0.990	*
megahit_18577_281-12343	4020	Not GPI-Anchored	-	0.990	*
megahit_18591_1-933	311	Not GPI-Anchored	-	0.985	*
megahit_18819_1519-3888	789	Not GPI-Anchored	-	0.993	*
megahit_18819_4052-4819	255	Not GPI-Anchored	-	0.992	*
megahit_22834_1646-2071	141	Not GPI-Anchored	-	0.996	*
megahit_22835_1198-1617	139	Not GPI-Anchored	-	0.978	*
megahit_26419_6383-6889	168	Not GPI-Anchored	-	0.987	*
megahit_24204_1331-2224	297	Not GPI-Anchored	-	0.985	*
megahit_24205_1331-2224	297	Not GPI-Anchored	-	0.985	*
megahit_24205_6891-8669	592	Not GPI-Anchored	-	0.996	*
megahit_24207_1349-2062	237	Not GPI-Anchored	-	0.980	*
megahit_24207_2675-3901	409	Not GPI-Anchored	-	0.995	*
megahit_24209_1331-2224	297	Not GPI-Anchored	-	0.985	*
megahit_24209_2676-3929	417	Not GPI-Anchored	-	0.995	*
megahit_24254_195-698	167	Not GPI-Anchored	-	0.844	*
megahit_24415_406-1488	360	Not GPI-Anchored	-	0.993	*
megahit_24824_22-951	309	Not GPI-Anchored	-	0.970	*
megahit_24843_2-820	272	Not GPI-Anchored	-	0.989	*
megahit_24966_1-2295	765	Not GPI-Anchored	-	0.972	*
megahit_24967_2-1978	659	Not GPI-Anchored	-	0.992	*
megahit_25416_1670-2872	401	Not GPI-Anchored	-	0.988	*
megahit_25446_61-552	163	Not GPI-Anchored	-	0.986	*
megahit_26155_198-515	105	Not GPI-Anchored	-	0.996	*
megahit_26194_1984-3222	412	Not GPI-Anchored	-	0.987	*
megahit_26415_6963-9440	825	Not GPI-Anchored	-	0.993	*
megahit_26417_6384-6899	171	Not GPI-Anchored	-	0.984	*
megahit_26418_1-549	183	Not GPI-Anchored	-	0.993	*
megahit_24204_6891-8591	566	Not GPI-Anchored	-	0.994	*
megahit_24203_6891-8669	592	Not GPI-Anchored	-	0.996	*
megahit_22918_821-2278	485	Not GPI-Anchored	-	0.995	*
megahit_24203_1331-2224	297	Not GPI-Anchored	-	0.985	*
megahit_22919_1855-3312	485	Not GPI-Anchored	-	0.995	*
megahit_23215_622-2694	690	Not GPI-Anchored	-	0.995	*
megahit_23285_450-4145	1231	Not GPI-Anchored	-	0.971	*
megahit_23286_196-4146	1316	Not GPI-Anchored	-	0.987	*
megahit_23366_971-1564	197	Not GPI-Anchored	-	0.995	*
megahit_23492_451-816	121	Not GPI-Anchored	-	0.991	*
megahit_23512_76-825	250	Not GPI-Anchored	-	0.995	*
megahit_23616_3-2216	738	Not GPI-Anchored	-	0.995	*
megahit_23617_3-2216	738	Not GPI-Anchored	-	0.995	*
megahit_23682_1-678	226	Not GPI-Anchored	-	0.995	*
megahit_23683_1-678	226	Not GPI-Anchored	-	0.995	*
megahit_23907_1605-2300	231	Not GPI-Anchored	-	0.983	*
megahit_23907_2304-2762	152	Not GPI-Anchored	-	0.994	*
megahit_23908_3948-4406	152	Not GPI-Anchored	-	0.994	*
megahit_23910_5194-5652	152	Not GPI-Anchored	-	0.994	*
megahit_23975_2-1636	545	Not GPI-Anchored	-	0.988	*
megahit_24048_2-1447	482	Not GPI-Anchored	-	0.990	*
megahit_24201_1331-2224	297	Not GPI-Anchored	-	0.985	*
megahit_24201_6891-8591	566	Not GPI-Anchored	-	0.994	*
megahit_67685_2432-3358	308	Not GPI-Anchored	-	0.995	*
megahit_66782_743-1339	198	Not GPI-Anchored	-	0.993	*
megahit_1360841_1-1191	397	GPI-Anchored	318	0.234	S
megahit_108574_233-1693	486	Not GPI-Anchored	-	0.995	*
megahit_107527_1-1209	402	Not GPI-Anchored	-	0.992	*
megahit_134063_3794-5731	645	Not GPI-Anchored	-	0.986	*
megahit_107528_1-1182	394	Not GPI-Anchored	-	0.982	*
megahit_107602_48-593	181	Not GPI-Anchored	-	0.984	*
megahit_107666_453-1259	268	Not GPI-Anchored	-	0.621	*
megahit_107747_3-383	127	Not GPI-Anchored	-	0.994	*
megahit_107812_1049-1459	136	Not GPI-Anchored	-	0.995	*
megahit_107813_1049-1459	136	Not GPI-Anchored	-	0.995	*
megahit_108645_2-370	123	Not GPI-Anchored	-	0.992	*
megahit_107486_130-1275	381	Not GPI-Anchored	-	0.967	*
megahit_108763_34-1584	516	Not GPI-Anchored	-	0.994	*
megahit_108763_1803-5255	1150	Not GPI-Anchored	-	0.979	*
megahit_109078_3-1517	505	Not GPI-Anchored	-	0.993	*
megahit_109162_1055-2314	419	Not GPI-Anchored	-	0.995	*
megahit_109163_1055-2314	419	Not GPI-Anchored	-	0.995	*
megahit_109543_164-2302	713	Not GPI-Anchored	-	0.996	*
megahit_109555_195-893	232	Not GPI-Anchored	-	0.983	*
megahit_109697_3357-4217	286	Not GPI-Anchored	-	0.995	*
megahit_107526_1-1209	402	Not GPI-Anchored	-	0.992	*
megahit_107485_2-721	240	Not GPI-Anchored	-	0.986	*
megahit_109954_54-2402	782	Not GPI-Anchored	-	0.985	*
megahit_105765_328-1131	267	Not GPI-Anchored	-	0.982	*
megahit_105153_4239-4895	219	Not GPI-Anchored	-	0.992	*
megahit_135230_481-828	115	Not GPI-Anchored	-	0.996	*
megahit_105154_4937-5593	219	Not GPI-Anchored	-	0.992	*
megahit_105668_1-486	162	Not GPI-Anchored	-	0.994	*
megahit_135230_2-430	142	Not GPI-Anchored	-	0.993	*
megahit_105703_156-1352	398	Not GPI-Anchored	-	0.994	*
megahit_105703_1354-2151	265	Not GPI-Anchored	-	0.995	*
megahit_105704_726-1523	265	Not GPI-Anchored	-	0.995	*
megahit_105804_1127-5761	1545	Not GPI-Anchored	-	0.994	*
megahit_107484_19-1164	381	Not GPI-Anchored	-	0.967	*
megahit_106144_30-629	199	Not GPI-Anchored	-	0.994	*
megahit_106224_3-2105	701	Not GPI-Anchored	-	0.991	*
megahit_134074_3800-5737	645	Not GPI-Anchored	-	0.986	*
megahit_106781_2-2458	818	Not GPI-Anchored	-	0.986	*
megahit_106783_2-1336	444	Not GPI-Anchored	-	0.988	*
megahit_134073_3800-5737	645	Not GPI-Anchored	-	0.986	*
megahit_134068_3766-5703	645	Not GPI-Anchored	-	0.986	*
megahit_107145_26-1087	353	Not GPI-Anchored	-	0.995	*
megahit_109701_47-907	286	Not GPI-Anchored	-	0.995	*
megahit_109959_1-1281	427	Not GPI-Anchored	-	0.993	*
megahit_135341_80-598	172	Not GPI-Anchored	-	0.996	*
megahit_133892_16-1365	449	Not GPI-Anchored	-	0.740	*
megahit_113501_220-894	224	Not GPI-Anchored	-	0.985	*
megahit_113502_220-840	207	Not GPI-Anchored	-	0.990	*
megahit_113507_15-1490	491	Not GPI-Anchored	-	0.988	*
megahit_113508_3-875	291	Not GPI-Anchored	-	0.990	*
megahit_113645_2-979	326	Not GPI-Anchored	-	0.994	*
megahit_113688_3-1127	374	Not GPI-Anchored	-	0.995	*
megahit_133972_1-3546	1182	Not GPI-Anchored	-	0.994	*
megahit_113689_3-1127	374	Not GPI-Anchored	-	0.995	*
megahit_113696_1-600	200	Not GPI-Anchored	-	0.994	*
megahit_112817_158-790	210	Not GPI-Anchored	-	0.820	*
megahit_113739_2-511	170	Not GPI-Anchored	-	0.988	*
megahit_113763_598-1185	196	Not GPI-Anchored	-	0.993	*
megahit_113825_1407-2303	298	Not GPI-Anchored	-	0.989	*
megahit_113873_1690-2118	142	Not GPI-Anchored	-	0.995	*
megahit_133889_16-1323	435	Not GPI-Anchored	-	0.861	*
megahit_133808_31-582	183	Not GPI-Anchored	-	0.918	*
megahit_113873_4025-5008	327	Not GPI-Anchored	-	0.993	*
megahit_114127_458-2728	756	Not GPI-Anchored	-	0.995	*
megahit_133974_62-6985	2307	Not GPI-Anchored	-	0.995	*
megahit_112816_2-505	168	Not GPI-Anchored	-	0.992	*
megahit_110569_99-725	209	Not GPI-Anchored	-	0.978	*
megahit_111397_137-496	119	Not GPI-Anchored	-	0.989	*
megahit_110893_2-925	308	Not GPI-Anchored	-	0.985	*
megahit_110955_2-715	238	Not GPI-Anchored	-	0.994	*
megahit_110966_3-449	149	Not GPI-Anchored	-	0.992	*
megahit_110980_766-1785	339	Not GPI-Anchored	-	0.996	*
megahit_111029_3-404	134	Not GPI-Anchored	-	0.990	*
megahit_111138_1509-2540	343	Not GPI-Anchored	-	0.991	*
megahit_111220_3-2237	745	Not GPI-Anchored	-	0.995	*
megahit_111396_143-502	119	Not GPI-Anchored	-	0.989	*
megahit_111482_16050-16619	189	Not GPI-Anchored	-	0.980	*
megahit_112753_161-1405	414	Not GPI-Anchored	-	0.651	*
megahit_111483_16050-16619	189	Not GPI-Anchored	-	0.980	*
megahit_133991_1-1056	351	Not GPI-Anchored	-	0.996	*
megahit_112208_2-535	178	Not GPI-Anchored	-	0.995	*
megahit_112266_1224-1604	126	Not GPI-Anchored	-	0.994	*
megahit_133988_1-1056	351	Not GPI-Anchored	-	0.996	*
megahit_112266_1614-2645	343	Not GPI-Anchored	-	0.455	*
megahit_112266_2642-3541	299	Not GPI-Anchored	-	0.995	*
megahit_112586_13-957	314	Not GPI-Anchored	-	0.992	*
megahit_105062_55-1224	389	Not GPI-Anchored	-	0.986	*
megahit_104913_2559-9278	2240	Not GPI-Anchored	-	0.994	*
megahit_114228_2534-4051	505	Not GPI-Anchored	-	0.995	*
megahit_137580_224-1246	340	Not GPI-Anchored	-	0.995	*
megahit_99287_4522-5466	314	Not GPI-Anchored	-	0.993	*
megahit_99288_1567-2511	314	Not GPI-Anchored	-	0.993	*
megahit_99290_3492-4289	265	Not GPI-Anchored	-	0.990	*
megahit_99290_5597-6475	292	Not GPI-Anchored	-	0.993	*
megahit_99326_55-375	106	Not GPI-Anchored	-	0.996	*
megahit_137942_30-1235	401	Not GPI-Anchored	-	0.995	*
megahit_137941_46-1254	402	Not GPI-Anchored	-	0.995	*
megahit_99716_1456-1824	122	Not GPI-Anchored	-	0.996	*
megahit_99718_72-980	302	Not GPI-Anchored	-	0.994	*
megahit_99287_347-1144	265	Not GPI-Anchored	-	0.990	*
megahit_137579_224-1246	340	Not GPI-Anchored	-	0.995	*
megahit_99752_2-742	247	Not GPI-Anchored	-	0.993	*
megahit_99861_30-764	244	Not GPI-Anchored	-	0.973	*
megahit_99888_1-1263	420	Not GPI-Anchored	-	0.996	*
megahit_99889_1-1263	420	Not GPI-Anchored	-	0.996	*
megahit_99890_1-1263	420	Not GPI-Anchored	-	0.996	*
megahit_100054_31-585	185	Not GPI-Anchored	-	0.995	*
megahit_100114_3-1226	408	Not GPI-Anchored	-	0.995	*
megahit_99287_2452-3330	292	Not GPI-Anchored	-	0.993	*
megahit_99285_7845-8789	314	Not GPI-Anchored	-	0.993	*
megahit_100124_4-513	169	Not GPI-Anchored	-	0.994	*
megahit_98704_2313-2990	225	Not GPI-Anchored	-	0.976	*
megahit_97972_72-920	283	Not GPI-Anchored	-	0.996	*
megahit_133204_7-918	304	Not GPI-Anchored	-	0.994	*
megahit_98030_492-1898	468	Not GPI-Anchored	-	0.995	*
megahit_98378_31-849	272	Not GPI-Anchored	-	0.951	*
megahit_98458_49-804	251	Not GPI-Anchored	-	0.398	*
megahit_98612_2821-3297	158	Not GPI-Anchored	-	0.992	*
megahit_98613_4747-5223	158	Not GPI-Anchored	-	0.992	*
megahit_98702_1472-2149	225	Not GPI-Anchored	-	0.976	*
megahit_98705_76-759	227	Not GPI-Anchored	-	0.993	*
megahit_99285_5775-6653	292	Not GPI-Anchored	-	0.993	*
megahit_138248_129-1529	466	Not GPI-Anchored	-	0.983	*
megahit_98860_3-2525	841	Not GPI-Anchored	-	0.990	*
megahit_98861_3-2525	841	Not GPI-Anchored	-	0.990	*
megahit_98916_3-1475	491	Not GPI-Anchored	-	0.956	*
megahit_99151_514-1014	166	Not GPI-Anchored	-	0.994	*
megahit_99152_514-1791	425	Not GPI-Anchored	-	0.986	*
megahit_99285_2-1465	487	Not GPI-Anchored	-	0.990	*
megahit_99285_3670-4467	265	Not GPI-Anchored	-	0.990	*
megahit_100115_3-1226	408	Not GPI-Anchored	-	0.995	*
megahit_100274_2-316	105	Not GPI-Anchored	-	0.992	*
megahit_104694_3-401	133	Not GPI-Anchored	-	0.989	*
megahit_103181_114-821	236	Not GPI-Anchored	-	0.995	*
megahit_103146_244-945	233	GPI-Anchored	202	0.357	S
megahit_103146_1957-2286	109	Not GPI-Anchored	-	0.995	*
megahit_103147_244-945	233	GPI-Anchored	202	0.357	S
megahit_103148_244-945	233	GPI-Anchored	202	0.357	S
megahit_103149_244-945	233	GPI-Anchored	202	0.357	S
megahit_103149_1957-2970	337	Not GPI-Anchored	-	0.994	*
megahit_103152_704-1633	309	Not GPI-Anchored	-	0.991	*
megahit_103180_1-717	239	Not GPI-Anchored	-	0.995	*
megahit_103247_2-2458	818	Not GPI-Anchored	-	0.991	*
megahit_103062_937-1416	159	Not GPI-Anchored	-	0.979	*
megahit_103248_2-2392	796	Not GPI-Anchored	-	0.991	*
megahit_136585_171-773	200	Not GPI-Anchored	-	0.992	*
megahit_103481_118-699	193	Not GPI-Anchored	-	0.989	*
megahit_103927_267-818	184	Not GPI-Anchored	-	0.995	*
megahit_104144_270-1217	315	Not GPI-Anchored	-	0.994	*
megahit_136031_82-816	244	Not GPI-Anchored	-	0.798	*
megahit_135382_93-431	112	Not GPI-Anchored	-	0.985	*
megahit_104339_77-484	135	Not GPI-Anchored	-	0.993	*
megahit_103145_244-945	233	GPI-Anchored	202	0.357	S
megahit_136586_184-786	200	Not GPI-Anchored	-	0.992	*
megahit_100310_2-913	304	Not GPI-Anchored	-	0.995	*
megahit_100804_3596-6460	954	Not GPI-Anchored	-	0.993	*
megahit_100313_46-903	285	Not GPI-Anchored	-	0.994	*
megahit_137560_251-1648	465	Not GPI-Anchored	-	0.974	*
megahit_100714_80-3091	1003	Not GPI-Anchored	-	0.995	*
megahit_100715_80-3091	1003	Not GPI-Anchored	-	0.995	*
megahit_100716_80-3091	1003	Not GPI-Anchored	-	0.995	*
megahit_100717_80-3091	1003	Not GPI-Anchored	-	0.995	*
megahit_137306_80-1054	325	Not GPI-Anchored	-	0.982	*
megahit_136934_674-2053	459	Not GPI-Anchored	-	0.995	*
megahit_136933_674-2128	484	Not GPI-Anchored	-	0.995	*
megahit_102489_143-2962	939	GPI-Anchored	902	0.491	S
megahit_100805_3596-6460	954	Not GPI-Anchored	-	0.993	*
megahit_101244_326-1408	360	Not GPI-Anchored	-	0.979	*
megahit_102153_945-1448	167	Not GPI-Anchored	-	0.994	*
megahit_102326_50-1687	545	Not GPI-Anchored	-	0.993	*
megahit_102326_1772-3034	420	Not GPI-Anchored	-	0.917	*
megahit_102327_50-1687	545	Not GPI-Anchored	-	0.993	*
megahit_102327_1772-3124	450	Not GPI-Anchored	-	0.991	*
megahit_102488_143-511	122	Not GPI-Anchored	-	0.995	*
megahit_114129_458-2728	756	Not GPI-Anchored	-	0.995	*
megahit_114502_16-1275	419	Not GPI-Anchored	-	0.992	*
megahit_97695_448-1494	349	Not GPI-Anchored	-	0.994	*
megahit_127053_3093-3686	197	Not GPI-Anchored	-	0.994	*
megahit_126487_1-441	147	Not GPI-Anchored	-	0.987	*
megahit_133537_54-965	303	Not GPI-Anchored	-	0.536	*
megahit_126747_1-2295	765	Not GPI-Anchored	-	0.995	*
megahit_126775_6-614	202	Not GPI-Anchored	-	0.995	*
megahit_126776_476-1528	350	Not GPI-Anchored	-	0.993	*
megahit_133443_668-1063	131	Not GPI-Anchored	-	0.990	*
megahit_126777_2463-3578	371	Not GPI-Anchored	-	0.949	*
megahit_126779_2879-3994	371	Not GPI-Anchored	-	0.949	*
megahit_127054_3093-3686	197	Not GPI-Anchored	-	0.994	*
megahit_126383_1-2013	671	Not GPI-Anchored	-	0.984	*
megahit_127532_1-729	243	Not GPI-Anchored	-	0.994	*
megahit_128076_1-477	158	Not GPI-Anchored	-	0.993	*
megahit_133443_177-572	131	Not GPI-Anchored	-	0.989	*
megahit_128373_6342-7184	280	Not GPI-Anchored	-	0.375	*
megahit_128374_6327-7169	280	Not GPI-Anchored	-	0.375	*
megahit_128377_6327-7169	280	Not GPI-Anchored	-	0.375	*
megahit_133442_177-572	131	Not GPI-Anchored	-	0.989	*
megahit_128378_6327-6902	191	Not GPI-Anchored	-	0.375	*
megahit_126384_1-2013	671	Not GPI-Anchored	-	0.984	*
megahit_126382_1-1659	553	Not GPI-Anchored	-	0.991	*
megahit_128381_6327-7133	268	Not GPI-Anchored	-	0.375	*
megahit_125434_343-1392	349	Not GPI-Anchored	-	0.993	*
megahit_124340_3-836	278	Not GPI-Anchored	-	0.995	*
megahit_124400_1-1011	337	Not GPI-Anchored	-	0.989	*
megahit_124909_239-877	213	Not GPI-Anchored	-	0.992	*
megahit_124969_3-824	274	Not GPI-Anchored	-	0.994	*
megahit_125203_163-1203	347	Not GPI-Anchored	-	0.989	*
megahit_125204_314-1468	384	Not GPI-Anchored	-	0.989	*
megahit_125280_192-878	228	Not GPI-Anchored	-	0.995	*
megahit_125281_180-866	228	Not GPI-Anchored	-	0.995	*
megahit_125460_2-1648	548	Not GPI-Anchored	-	0.993	*
megahit_126126_623-1705	360	Not GPI-Anchored	-	0.994	*
megahit_125582_29-1867	613	Not GPI-Anchored	-	0.985	*
megahit_125628_149-1651	501	Not GPI-Anchored	-	0.994	*
megahit_125805_1-840	280	Not GPI-Anchored	-	0.987	*
megahit_126076_659-1183	174	Not GPI-Anchored	-	0.993	*
megahit_126077_659-1183	174	Not GPI-Anchored	-	0.993	*
megahit_133563_1-747	249	Not GPI-Anchored	-	0.989	*
megahit_126100_704-2755	683	Not GPI-Anchored	-	0.976	*
megahit_126101_1233-3284	683	Not GPI-Anchored	-	0.976	*
megahit_128379_6342-6917	191	Not GPI-Anchored	-	0.375	*
megahit_128382_6342-7184	280	Not GPI-Anchored	-	0.375	*
megahit_133564_1-747	249	Not GPI-Anchored	-	0.989	*
megahit_131640_11-1714	567	Not GPI-Anchored	-	0.995	*
megahit_130545_33-581	182	Not GPI-Anchored	-	0.980	*
megahit_130803_957-2339	460	Not GPI-Anchored	-	0.995	*
megahit_130804_1-474	157	Not GPI-Anchored	-	0.985	*
megahit_130805_1-1392	463	Not GPI-Anchored	-	0.995	*
megahit_130805_1423-2805	460	Not GPI-Anchored	-	0.995	*
megahit_130805_2802-3677	291	Not GPI-Anchored	-	0.993	*
megahit_130806_957-2069	370	Not GPI-Anchored	-	0.993	*
megahit_131618_3-563	187	Not GPI-Anchored	-	0.995	*
megahit_131641_11-2425	804	Not GPI-Anchored	-	0.986	*
megahit_130293_1030-3039	669	Not GPI-Anchored	-	0.994	*
megahit_131658_82-1245	387	Not GPI-Anchored	-	0.976	*
megahit_132135_354-938	194	Not GPI-Anchored	-	0.992	*
megahit_133441_177-572	131	Not GPI-Anchored	-	0.989	*
megahit_132147_542-1924	461	Not GPI-Anchored	-	0.994	*
megahit_132148_542-1087	181	Not GPI-Anchored	-	0.994	*
megahit_132262_917-2329	470	Not GPI-Anchored	-	0.995	*
megahit_132341_178-1353	391	Not GPI-Anchored	-	0.976	*
megahit_132342_178-1353	391	Not GPI-Anchored	-	0.976	*
megahit_130454_269-1177	302	Not GPI-Anchored	-	0.992	*
megahit_130292_798-3041	747	Not GPI-Anchored	-	0.994	*
megahit_128583_190-1398	403	Not GPI-Anchored	-	0.992	*
megahit_129394_109-897	262	Not GPI-Anchored	-	0.977	*
megahit_128658_224-1912	562	Not GPI-Anchored	-	0.987	*
megahit_128703_2507-3631	374	Not GPI-Anchored	-	0.994	*
megahit_128704_2933-4057	374	Not GPI-Anchored	-	0.994	*
megahit_128707_2502-3626	374	Not GPI-Anchored	-	0.994	*
megahit_129068_547-1203	218	Not GPI-Anchored	-	0.980	*
megahit_129200_281-1267	329	Not GPI-Anchored	-	0.995	*
megahit_129373_241-1071	276	Not GPI-Anchored	-	0.988	*
megahit_129393_109-903	264	Not GPI-Anchored	-	0.977	*
megahit_129993_23-1210	395	Not GPI-Anchored	-	0.990	*
megahit_130290_825-3068	747	Not GPI-Anchored	-	0.994	*
megahit_130037_2912-3601	229	Not GPI-Anchored	-	0.993	*
megahit_130040_2912-3601	229	Not GPI-Anchored	-	0.993	*
megahit_130043_1207-1896	229	Not GPI-Anchored	-	0.993	*
megahit_130116_2175-4109	644	Not GPI-Anchored	-	0.994	*
megahit_130156_23-1441	472	Not GPI-Anchored	-	0.994	*
megahit_130157_23-1444	473	Not GPI-Anchored	-	0.994	*
megahit_133441_668-1063	131	Not GPI-Anchored	-	0.990	*
megahit_130289_1057-3066	669	Not GPI-Anchored	-	0.994	*
megahit_124206_1417-4659	1080	Not GPI-Anchored	-	0.988	*
megahit_123814_566-1033	155	Not GPI-Anchored	-	0.990	*
megahit_114503_36-1511	491	Not GPI-Anchored	-	0.993	*
megahit_118483_30-479	149	Not GPI-Anchored	-	0.989	*
megahit_117366_58-1836	593	Not GPI-Anchored	-	0.967	*
megahit_117783_281-1099	272	Not GPI-Anchored	-	0.941	*
megahit_118000_454-1821	455	Not GPI-Anchored	-	0.994	*
megahit_118001_955-2322	455	Not GPI-Anchored	-	0.994	*
megahit_118069_2-430	143	Not GPI-Anchored	-	0.988	*
megahit_118179_1414-1998	194	Not GPI-Anchored	-	0.993	*
megahit_118481_2105-2548	147	Not GPI-Anchored	-	0.996	*
megahit_118481_2550-2999	149	Not GPI-Anchored	-	0.989	*
megahit_118483_481-924	147	Not GPI-Anchored	-	0.996	*
megahit_117007_556-1422	288	Not GPI-Anchored	-	0.994	*
megahit_118633_1105-1542	145	Not GPI-Anchored	-	0.738	*
megahit_118817_3876-5027	383	Not GPI-Anchored	-	0.970	*
megahit_133706_6950-7333	127	Not GPI-Anchored	-	0.676	*
megahit_118818_3876-5027	383	Not GPI-Anchored	-	0.970	*
megahit_118839_3-584	194	Not GPI-Anchored	-	0.995	*
megahit_118839_596-1927	443	Not GPI-Anchored	-	0.995	*
megahit_118840_3578-4135	185	Not GPI-Anchored	-	0.995	*
megahit_133680_4535-6058	508	Not GPI-Anchored	-	0.993	*
megahit_133756_30-440	136	Not GPI-Anchored	-	0.992	*
megahit_116974_1207-2586	459	Not GPI-Anchored	-	0.988	*
megahit_119337_111-1358	415	Not GPI-Anchored	-	0.972	*
megahit_115172_3-1553	516	Not GPI-Anchored	-	0.990	*
megahit_114987_1879-3402	507	Not GPI-Anchored	-	0.993	*
megahit_114989_1897-3420	507	Not GPI-Anchored	-	0.993	*
megahit_115047_84-1181	365	Not GPI-Anchored	-	0.995	*
megahit_115048_84-1121	345	Not GPI-Anchored	-	0.995	*
megahit_115051_53-2350	765	Not GPI-Anchored	-	0.995	*
megahit_115053_3-974	323	Not GPI-Anchored	-	0.993	*
megahit_115084_688-1308	206	Not GPI-Anchored	-	0.994	*
megahit_115084_1325-2257	310	Not GPI-Anchored	-	0.993	*
megahit_133803_188-601	138	Not GPI-Anchored	-	0.992	*
megahit_116974_455-1210	251	Not GPI-Anchored	-	0.992	*
megahit_115173_3-1196	397	Not GPI-Anchored	-	0.995	*
megahit_133756_594-1229	212	Not GPI-Anchored	-	0.994	*
megahit_115466_66-629	187	GPI-Anchored	157	0.426	S
megahit_115739_1120-2574	484	Not GPI-Anchored	-	0.996	*
megahit_116184_98-2857	919	Not GPI-Anchored	-	0.992	*
