# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503164320
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_102327_1772-3124	TAT(Tat/SPI)	0.000928	0.998508	0.000221	0.000344	CS pos: 29-30. ALA-QA. Pr: 0.6386
megahit_102371_292-579	OTHER	0.002907	0.000396	0.000603	0.996094	
megahit_102371_591-926	OTHER	0.008906	0.001994	0.000829	0.988272	
megahit_102371_996-1331	OTHER	0.008906	0.001994	0.000829	0.988272	
megahit_102371_1343-1630	OTHER	0.002907	0.000396	0.000603	0.996094	
megahit_102371_1640-2092	OTHER	0.003811	0.002003	0.001221	0.992965	
megahit_102372_292-579	OTHER	0.002907	0.000396	0.000603	0.996094	
megahit_102372_591-926	OTHER	0.008906	0.001994	0.000829	0.988272	
megahit_102375_4813-5316	OTHER	0.004092	0.001250	0.000370	0.994288	
megahit_102376_4813-5316	OTHER	0.004092	0.001250	0.000370	0.994288	
megahit_102395_3-344	OTHER	0.040101	0.001269	0.003285	0.955345	
megahit_102395_1165-1812	OTHER	0.005170	0.004058	0.001302	0.989469	
megahit_102400_3-572	OTHER	0.003075	0.005226	0.001415	0.990285	
megahit_102466_33-470	OTHER	0.032229	0.050054	0.007740	0.909976	
megahit_102487_2-1945	OTHER	0.026765	0.003789	0.002166	0.967280	
megahit_102488_143-511	SP(Sec/SPI)	0.984766	0.000893	0.012069	0.002272	CS pos: 25-26. AVA-ED. Pr: 0.9549
megahit_102489_143-2962	SP(Sec/SPI)	0.984766	0.000893	0.012069	0.002272	CS pos: 25-26. AVA-ED. Pr: 0.9549
megahit_102492_141-890	OTHER	0.008240	0.003543	0.002270	0.985947	
megahit_102492_968-1471	OTHER	0.160791	0.035969	0.015666	0.787574	
megahit_102494_3-848	OTHER	0.020134	0.000350	0.000302	0.979214	
megahit_102505_3-674	OTHER	0.003867	0.000583	0.000498	0.995052	
megahit_102523_2-286	OTHER	0.008430	0.000993	0.001357	0.989220	
megahit_102536_1-714	OTHER	0.061202	0.025768	0.041238	0.871792	
megahit_102623_2-727	OTHER	0.004247	0.000138	0.009906	0.985710	
megahit_102632_82-951	OTHER	0.004132	0.002489	0.000431	0.992948	
megahit_102637_3-1493	OTHER	0.007411	0.005227	0.002149	0.985214	
megahit_102639_3-1493	OTHER	0.007411	0.005227	0.002149	0.985214	
megahit_102718_1-909	OTHER	0.005388	0.030290	0.000618	0.963703	
megahit_102778_22-528	OTHER	0.001263	0.000260	0.000225	0.998252	
megahit_102778_571-2016	OTHER	0.010900	0.169543	0.000583	0.818974	
megahit_102800_70-258	SP(Sec/SPI)	0.573330	0.165735	0.104753	0.156182	CS pos: 29-30. ALG-QH. Pr: 0.2927
megahit_102802_319-642	OTHER	0.008057	0.000214	0.003656	0.988072	
megahit_102850_21-755	OTHER	0.017069	0.007082	0.003606	0.972242	
megahit_102851_21-755	OTHER	0.017069	0.007082	0.003606	0.972242	
megahit_102985_1319-1912	OTHER	0.006976	0.001551	0.000674	0.990799	
megahit_102993_16-798	OTHER	0.045798	0.002148	0.003234	0.948819	
megahit_103009_1-387	OTHER	0.038584	0.010865	0.002990	0.947561	
megahit_103027_101-334	OTHER	0.031364	0.005064	0.004414	0.959159	
megahit_103062_355-870	OTHER	0.004897	0.000393	0.000586	0.994123	
megahit_103062_937-1416	SP(Sec/SPI)	0.976384	0.000738	0.010868	0.012010	CS pos: 24-25. VEA-QK. Pr: 0.9454
megahit_103102_2-229	OTHER	0.011729	0.004879	0.001351	0.982041	
megahit_103145_244-945	SP(Sec/SPI)	0.939187	0.007247	0.034329	0.019238	CS pos: 26-27. TFG-TT. Pr: 0.4316
megahit_103145_1033-1878	OTHER	0.169606	0.019606	0.006871	0.803918	
megahit_103146_244-945	SP(Sec/SPI)	0.939187	0.007247	0.034329	0.019238	CS pos: 26-27. TFG-TT. Pr: 0.4316
megahit_103146_1033-1893	OTHER	0.169606	0.019606	0.006871	0.803918	
megahit_103146_1957-2286	LIPO(Sec/SPII)	0.066139	0.002387	0.917881	0.013593	CS pos: 27-28. MIG-CS. Pr: 0.8941
megahit_103147_244-945	SP(Sec/SPI)	0.939187	0.007247	0.034329	0.019238	CS pos: 26-27. TFG-TT. Pr: 0.4316
megahit_103147_1033-1929	OTHER	0.169606	0.019606	0.006871	0.803918	
megahit_103148_244-945	SP(Sec/SPI)	0.939187	0.007247	0.034329	0.019238	CS pos: 26-27. TFG-TT. Pr: 0.4316
megahit_103149_244-945	SP(Sec/SPI)	0.939187	0.007247	0.034329	0.019238	CS pos: 26-27. TFG-TT. Pr: 0.4316
megahit_103149_1033-1893	OTHER	0.169606	0.019606	0.006871	0.803918	
megahit_103149_1957-2970	LIPO(Sec/SPII)	0.066139	0.002387	0.917881	0.013593	CS pos: 27-28. MIG-CS. Pr: 0.8941
megahit_103149_4075-5169	OTHER	0.034375	0.037537	0.012132	0.915956	
megahit_103149_5178-5999	OTHER	0.010159	0.005119	0.001793	0.982930	
megahit_103151_1-474	OTHER	0.024801	0.009708	0.005382	0.960109	
megahit_103152_1-582	OTHER	0.009011	0.002176	0.003369	0.985444	
megahit_103152_704-1633	LIPO(Sec/SPII)	0.006007	0.030367	0.962380	0.001246	CS pos: 26-27. LAG-CG. Pr: 0.9569
megahit_103153_1-582	OTHER	0.009011	0.002176	0.003369	0.985444	
megahit_103180_1-717	LIPO(Sec/SPII)	0.003796	0.000809	0.994738	0.000657	CS pos: 25-26. LTG-CG. Pr: 0.9954
megahit_103181_114-821	LIPO(Sec/SPII)	0.006144	0.000694	0.992924	0.000237	CS pos: 23-24. LAG-CG. Pr: 0.9932
megahit_103247_2-2458	SP(Sec/SPI)	0.972191	0.006916	0.019136	0.001757	CS pos: 32-33. AQA-VD. Pr: 0.5229
megahit_103248_2-2392	SP(Sec/SPI)	0.969871	0.005970	0.022562	0.001596	CS pos: 32-33. AQA-VD. Pr: 0.5219
megahit_103327_1-972	OTHER	0.004085	0.002920	0.000408	0.992587	
megahit_103362_247-1173	OTHER	0.013826	0.005417	0.001946	0.978811	
megahit_103375_106-1329	OTHER	0.070028	0.011327	0.014702	0.903943	
megahit_103375_1349-2161	OTHER	0.021957	0.294383	0.001360	0.682300	
megahit_103375_2165-2977	OTHER	0.024285	0.047510	0.013938	0.914267	
megahit_103375_3926-5317	OTHER	0.020177	0.020879	0.002194	0.956750	
megahit_103376_126-938	OTHER	0.024285	0.047510	0.013938	0.914267	
megahit_103376_1887-3278	OTHER	0.020177	0.020879	0.002194	0.956750	
megahit_103378_72-1322	OTHER	0.070028	0.011327	0.014702	0.903943	
megahit_103378_1342-2154	OTHER	0.021957	0.294383	0.001360	0.682300	
megahit_103378_2158-2970	OTHER	0.024285	0.047510	0.013938	0.914267	
megahit_103378_3919-5310	OTHER	0.020177	0.020879	0.002194	0.956750	
megahit_103386_1-495	OTHER	0.005227	0.000750	0.000591	0.993433	
megahit_103481_118-699	SP(Sec/SPI)	0.824190	0.031832	0.023125	0.120852	CS pos: 13-14. AHA-AG. Pr: 0.5548
megahit_103502_4906-5775	OTHER	0.027611	0.125775	0.002359	0.844255	
megahit_103503_1861-2907	OTHER	0.018522	0.004519	0.001822	0.975136	
megahit_103503_2967-3482	OTHER	0.006125	0.002005	0.001440	0.990430	
megahit_103503_3550-3888	OTHER	0.006210	0.001761	0.000706	0.991322	
megahit_103503_3891-4760	OTHER	0.027611	0.125775	0.002359	0.844255	
megahit_103504_723-1187	OTHER	0.034559	0.002107	0.054446	0.908888	
megahit_103505_137-397	OTHER	0.007740	0.001608	0.001213	0.989440	
megahit_103506_2437-2688	OTHER	0.010085	0.002825	0.001397	0.985694	
megahit_103533_56-328	OTHER	0.075281	0.051490	0.006413	0.866816	
megahit_103534_29-301	OTHER	0.024077	0.022650	0.001863	0.951410	
megahit_103535_29-301	OTHER	0.024077	0.022650	0.001863	0.951410	
megahit_103570_503-1879	OTHER	0.060600	0.001648	0.013647	0.924106	
megahit_103590_3-1097	OTHER	0.002657	0.001304	0.000566	0.995473	
megahit_103595_3-722	OTHER	0.010964	0.027601	0.002569	0.958865	
megahit_103620_1-963	OTHER	0.007292	0.003036	0.001509	0.988163	
megahit_103620_967-2343	OTHER	0.076432	0.005980	0.055653	0.861934	
megahit_103623_967-2343	OTHER	0.076432	0.005980	0.055653	0.861934	
megahit_103624_216-1184	OTHER	0.028072	0.006807	0.005978	0.959143	
megahit_103625_1-963	OTHER	0.007292	0.003036	0.001509	0.988163	
megahit_103625_967-1935	OTHER	0.029116	0.007001	0.005224	0.958659	
megahit_103659_2-790	OTHER	0.034865	0.001142	0.054407	0.909586	
megahit_103661_2-790	OTHER	0.034865	0.001142	0.054407	0.909586	
megahit_103700_1-666	OTHER	0.052787	0.014378	0.005865	0.926970	
megahit_103700_676-1971	OTHER	0.004942	0.001816	0.000815	0.992427	
megahit_103700_2450-2827	OTHER	0.033265	0.020166	0.007873	0.938696	
megahit_103702_1-666	OTHER	0.052787	0.014378	0.005865	0.926970	
megahit_103702_676-1878	OTHER	0.004942	0.001816	0.000815	0.992427	
megahit_103702_2357-2734	OTHER	0.033265	0.020166	0.007873	0.938696	
megahit_103726_1-1041	OTHER	0.026569	0.032428	0.002257	0.938746	
megahit_103756_3-182	OTHER	0.012048	0.002044	0.001489	0.984419	
megahit_103756_302-616	OTHER	0.018062	0.005346	0.002682	0.973910	
megahit_103757_63-359	OTHER	0.008672	0.008629	0.007948	0.974750	
megahit_103762_1-306	OTHER	0.004334	0.005039	0.002866	0.987761	
megahit_103774_2-1519	OTHER	0.004883	0.002457	0.003012	0.989649	
megahit_103790_3-413	OTHER	0.015944	0.101938	0.001948	0.880170	
megahit_103796_1-300	OTHER	0.004333	0.006964	0.000623	0.988080	
megahit_103797_1-300	OTHER	0.004479	0.009448	0.000646	0.985427	
megahit_103811_2-580	OTHER	0.008433	0.001035	0.001184	0.989347	
megahit_103927_267-818	SP(Sec/SPI)	0.994596	0.001911	0.001588	0.001905	CS pos: 30-31. TYA-DE. Pr: 0.9788
megahit_103940_21-560	OTHER	0.019686	0.000447	0.006071	0.973797	
megahit_103989_785-1408	OTHER	0.020926	0.017910	0.014789	0.946375	
megahit_103989_1448-1804	OTHER	0.151135	0.016342	0.007475	0.825048	
megahit_103995_2-400	OTHER	0.002960	0.000815	0.000561	0.995665	
megahit_104018_1-465	OTHER	0.013456	0.018281	0.004411	0.963852	
megahit_104025_19-420	OTHER	0.015742	0.042345	0.001560	0.940352	
megahit_104066_36-368	OTHER	0.010112	0.011915	0.004023	0.973950	
megahit_104094_32-781	OTHER	0.012011	0.026189	0.001148	0.960652	
megahit_104116_2-1180	OTHER	0.002711	0.000831	0.000510	0.995948	
megahit_104117_128-1435	OTHER	0.017057	0.000606	0.002185	0.980152	
megahit_104127_3-269	OTHER	0.003301	0.001861	0.000479	0.994358	
megahit_104144_270-1217	SP(Sec/SPI)	0.791859	0.002986	0.119901	0.085254	CS pos: 28-29. GQA-VS. Pr: 0.5096
megahit_104217_2-1474	OTHER	0.001122	0.000177	0.001553	0.997147	
megahit_104217_1948-2964	OTHER	0.008958	0.004764	0.000809	0.985468	
megahit_104218_510-1109	OTHER	0.003173	0.003938	0.000803	0.992086	
megahit_104253_662-1129	OTHER	0.001851	0.000681	0.000381	0.997086	
megahit_104255_2-289	OTHER	0.015289	0.005455	0.003542	0.975713	
megahit_104301_589-1176	OTHER	0.011547	0.006296	0.001071	0.981086	
megahit_104302_589-1176	OTHER	0.011547	0.006296	0.001071	0.981086	
megahit_104339_77-484	LIPO(Sec/SPII)	0.000854	0.000089	0.998707	0.000351	CS pos: 16-17. FVA-CS. Pr: 0.9996
megahit_104372_1-612	OTHER	0.001964	0.001833	0.000230	0.995973	
megahit_104373_1-531	OTHER	0.001964	0.001833	0.000230	0.995973	
megahit_104391_132-434	OTHER	0.007176	0.021484	0.004162	0.967178	
megahit_104482_56-733	OTHER	0.006326	0.001285	0.000632	0.991757	
megahit_104483_1-693	OTHER	0.003581	0.000726	0.001242	0.994451	
megahit_104543_32-763	OTHER	0.011679	0.011679	0.003769	0.972873	
megahit_104572_3-488	OTHER	0.009886	0.015436	0.001525	0.973153	
megahit_104658_131-946	OTHER	0.008472	0.005412	0.001117	0.985000	
megahit_104694_3-401	SP(Sec/SPI)	0.431407	0.001486	0.287084	0.280023	CS pos: 21-22. SWQ-KD. Pr: 0.3553
megahit_104701_62-463	OTHER	0.008708	0.001351	0.001145	0.988796	
megahit_104701_526-2538	OTHER	0.360490	0.191102	0.012407	0.436000	
megahit_104701_2628-3536	OTHER	0.011903	0.040302	0.000638	0.947157	
megahit_104701_3657-4100	OTHER	0.011705	0.036498	0.000875	0.950922	
megahit_104702_92-982	OTHER	0.011903	0.040302	0.000638	0.947157	
megahit_104702_1103-1546	OTHER	0.011705	0.036498	0.000875	0.950922	
megahit_104703_104-889	OTHER	0.008708	0.001351	0.001145	0.988796	
megahit_104703_952-2964	OTHER	0.360490	0.191102	0.012407	0.436000	
megahit_104703_3054-3962	OTHER	0.011903	0.040302	0.000638	0.947157	
megahit_104704_2-382	OTHER	0.008708	0.001351	0.001145	0.988796	
megahit_104704_445-2457	OTHER	0.360490	0.191102	0.012407	0.436000	
megahit_104705_26-745	OTHER	0.011903	0.040302	0.000638	0.947157	
megahit_104705_866-1309	OTHER	0.011705	0.036498	0.000875	0.950922	
megahit_104719_2-718	OTHER	0.251434	0.025175	0.135500	0.587891	
megahit_104739_143-613	OTHER	0.100244	0.043028	0.008586	0.848142	
megahit_104816_2-310	OTHER	0.015712	0.039544	0.035545	0.909198	
megahit_104861_3-437	OTHER	0.006085	0.002940	0.000410	0.990565	
megahit_104864_5005-5670	OTHER	0.000465	0.000076	0.003039	0.996420	
megahit_104865_1356-5021	OTHER	0.251149	0.013751	0.022313	0.712787	
megahit_104866_1356-5021	OTHER	0.251149	0.013751	0.022313	0.712787	
megahit_104866_5005-5670	OTHER	0.000465	0.000076	0.003039	0.996420	
megahit_104866_5648-6079	OTHER	0.052586	0.004161	0.005395	0.937858	
megahit_104913_2559-9278	SP(Sec/SPI)	0.732381	0.038183	0.090742	0.138694	CS pos: 38-39. SFA-TG. Pr: 0.6544
megahit_104914_2572-4143	OTHER	0.101138	0.051379	0.015457	0.832025	
megahit_104915_1-1410	OTHER	0.003853	0.000584	0.000526	0.995036	
megahit_104917_2-1282	OTHER	0.007657	0.000743	0.001343	0.990257	
megahit_104918_2316-3851	OTHER	0.101368	0.037682	0.008267	0.852683	
megahit_104931_3-110	OTHER	0.208516	0.087747	0.054807	0.648930	
megahit_104931_120-353	OTHER	0.013449	0.006695	0.004840	0.975016	
megahit_104932_161-454	OTHER	0.006810	0.000961	0.000824	0.991405	
megahit_104933_161-454	OTHER	0.006810	0.000961	0.000824	0.991405	
megahit_104989_103-282	OTHER	0.106994	0.088258	0.029315	0.775433	
megahit_105026_3-1214	OTHER	0.017369	0.013823	0.003193	0.965616	
megahit_105028_3-1214	OTHER	0.017369	0.013823	0.003193	0.965616	
megahit_105062_55-1224	SP(Sec/SPI)	0.998315	0.000450	0.000913	0.000322	CS pos: 24-25. AQA-EE. Pr: 0.9874
megahit_105078_225-1829	OTHER	0.001270	0.000282	0.000140	0.998308	
megahit_105079_225-1829	OTHER	0.001270	0.000282	0.000140	0.998308	
megahit_105092_3-287	OTHER	0.131764	0.050797	0.016344	0.801095	
megahit_105098_665-979	OTHER	0.006465	0.004770	0.001129	0.987636	
megahit_105098_1001-1468	OTHER	0.019848	0.000595	0.073107	0.906450	
megahit_105098_1527-1808	OTHER	0.003360	0.001088	0.000638	0.994914	
megahit_105100_3-1604	OTHER	0.051408	0.000535	0.004818	0.943238	
megahit_105100_1753-2043	OTHER	0.006465	0.004770	0.001129	0.987636	
megahit_105101_59-526	OTHER	0.019848	0.000595	0.073107	0.906450	
megahit_105101_585-1460	OTHER	0.003360	0.001088	0.000638	0.994914	
megahit_105101_1509-2066	OTHER	0.025612	0.032256	0.000368	0.941763	
megahit_105103_3-1604	OTHER	0.051408	0.000535	0.004818	0.943238	
megahit_105103_1753-2067	OTHER	0.006465	0.004770	0.001129	0.987636	
megahit_105103_2089-2556	OTHER	0.019848	0.000595	0.073107	0.906450	
megahit_105103_2615-3490	OTHER	0.003360	0.001088	0.000638	0.994914	
megahit_105103_3539-4096	OTHER	0.025612	0.032256	0.000368	0.941763	
megahit_105153_4239-4895	LIPO(Sec/SPII)	0.002063	0.000056	0.997615	0.000267	CS pos: 16-17. LFS-CQ. Pr: 0.9983
megahit_105154_4937-5593	LIPO(Sec/SPII)	0.002063	0.000056	0.997615	0.000267	CS pos: 16-17. LFS-CQ. Pr: 0.9983
megahit_105164_1-585	OTHER	0.003311	0.001769	0.002038	0.992882	
megahit_105309_507-869	OTHER	0.077657	0.006551	0.006597	0.909195	
megahit_105412_60-584	OTHER	0.002602	0.001404	0.000668	0.995326	
megahit_105421_1-429	OTHER	0.000244	0.000135	0.000289	0.999331	
megahit_105617_3-290	OTHER	0.010083	0.000458	0.001149	0.988310	
megahit_105652_32-397	OTHER	0.001874	0.000429	0.004283	0.993414	
megahit_105653_388-765	OTHER	0.057643	0.004674	0.006308	0.931374	
megahit_105655_32-397	OTHER	0.001874	0.000429	0.004283	0.993414	
megahit_105668_1-486	LIPO(Sec/SPII)	0.001239	0.000090	0.998425	0.000247	CS pos: 24-25. VAG-CS. Pr: 0.9990
megahit_105670_833-1351	OTHER	0.069250	0.009337	0.002125	0.919287	
megahit_105703_156-1352	SP(Sec/SPI)	0.998385	0.000471	0.000827	0.000318	CS pos: 20-21. VQA-ET. Pr: 0.9906
megahit_105703_1354-2151	SP(Sec/SPI)	0.977927	0.011751	0.005374	0.004948	CS pos: 24-25. IAA-AE. Pr: 0.5022
megahit_105703_4659-5402	OTHER	0.005620	0.005386	0.000512	0.988482	
megahit_105704_726-1523	SP(Sec/SPI)	0.977927	0.011751	0.005374	0.004948	CS pos: 24-25. IAA-AE. Pr: 0.5022
megahit_105704_1498-3882	OTHER	0.249461	0.001649	0.008804	0.740086	
megahit_105704_4031-4774	OTHER	0.005620	0.005386	0.000512	0.988482	
megahit_105760_1-561	OTHER	0.003754	0.000201	0.001728	0.994317	
megahit_105762_618-875	OTHER	0.026620	0.000471	0.004333	0.968575	
megahit_105762_904-1374	OTHER	0.004046	0.000588	0.008134	0.987231	
megahit_105763_904-1374	OTHER	0.004046	0.000588	0.008134	0.987231	
megahit_105763_1386-1922	OTHER	0.057641	0.011865	0.001671	0.928823	
megahit_105765_328-1131	LIPO(Sec/SPII)	0.000724	0.000074	0.998932	0.000269	CS pos: 22-23. LVA-CN. Pr: 0.9994
megahit_105804_248-1072	OTHER	0.037826	0.002683	0.127621	0.831869	
megahit_105804_1127-5761	SP(Sec/SPI)	0.490509	0.026424	0.029342	0.453725	CS pos: 35-36. THG-QE. Pr: 0.4235
megahit_105850_2-490	OTHER	0.003838	0.005301	0.001460	0.989401	
megahit_105869_157-1053	OTHER	0.014720	0.004352	0.020461	0.960467	
megahit_105898_2-580	OTHER	0.051320	0.001405	0.004595	0.942681	
megahit_105909_2-1054	OTHER	0.012347	0.037432	0.000315	0.949906	
megahit_105910_2-1003	OTHER	0.024295	0.060691	0.001147	0.913868	
megahit_106073_3-455	OTHER	0.015596	0.058019	0.001875	0.924510	
megahit_106103_123-1358	OTHER	0.001844	0.000708	0.000252	0.997197	
megahit_106104_3-1079	OTHER	0.002470	0.001228	0.001034	0.995267	
megahit_106118_3-437	OTHER	0.005005	0.000665	0.003365	0.990966	
megahit_106121_412-2157	OTHER	0.042633	0.009502	0.018344	0.929521	
megahit_106122_412-2157	OTHER	0.042633	0.009502	0.018344	0.929521	
megahit_106122_6969-7352	OTHER	0.011052	0.001362	0.008986	0.978599	
megahit_106144_30-629	LIPO(Sec/SPII)	0.000630	0.000031	0.999251	0.000088	CS pos: 18-19. LAG-CG. Pr: 0.9996
megahit_106150_1-693	OTHER	0.014746	0.013917	0.002051	0.969287	
megahit_106197_272-628	OTHER	0.012138	0.006945	0.001508	0.979409	
megahit_106213_18-800	OTHER	0.017400	0.006375	0.025206	0.951019	
megahit_106224_3-2105	SP(Sec/SPI)	0.998012	0.000192	0.001507	0.000289	CS pos: 24-25. VQA-QP. Pr: 0.9475
megahit_106240_146-712	OTHER	0.003911	0.000897	0.000746	0.994446	
megahit_106275_171-833	OTHER	0.005347	0.000267	0.000670	0.993716	
megahit_106278_2-469	OTHER	0.004090	0.000539	0.001253	0.994118	
megahit_106278_503-865	OTHER	0.017391	0.033726	0.001047	0.947836	
megahit_106278_924-2714	OTHER	0.014614	0.192439	0.001599	0.791347	
megahit_106279_141-503	OTHER	0.017391	0.033726	0.001047	0.947836	
megahit_106279_562-2352	OTHER	0.014614	0.192439	0.001599	0.791347	
megahit_106279_2725-4071	OTHER	0.001571	0.000256	0.001922	0.996252	
megahit_106280_972-2189	OTHER	0.014614	0.192439	0.001599	0.791347	
megahit_106280_2562-3908	OTHER	0.001571	0.000256	0.001922	0.996252	
megahit_106283_2-469	OTHER	0.004090	0.000539	0.001253	0.994118	
megahit_106283_503-865	OTHER	0.017391	0.033726	0.001047	0.947836	
megahit_106283_924-2714	OTHER	0.014614	0.192439	0.001599	0.791347	
megahit_106283_3087-4433	OTHER	0.001571	0.000256	0.001922	0.996252	
megahit_106319_15-464	OTHER	0.309517	0.013334	0.013746	0.663402	
megahit_106320_24-980	OTHER	0.367553	0.004789	0.027377	0.600282	
megahit_106350_1-609	OTHER	0.006274	0.003070	0.002750	0.987906	
megahit_106441_3-983	OTHER	0.234408	0.006607	0.081494	0.677490	
megahit_106441_1017-1274	OTHER	0.012236	0.001803	0.011196	0.974765	
megahit_106654_908-1156	OTHER	0.002227	0.006602	0.000283	0.990888	
megahit_106781_2-2458	SP(Sec/SPI)	0.873108	0.000430	0.125287	0.001175	CS pos: 27-28. SHS-EA. Pr: 0.5903
megahit_106782_3-1700	OTHER	0.041445	0.031086	0.005998	0.921471	
megahit_106783_2-1336	SP(Sec/SPI)	0.873108	0.000430	0.125287	0.001175	CS pos: 27-28. SHS-EA. Pr: 0.5903
megahit_106783_1400-2515	OTHER	0.017741	0.021182	0.002949	0.958128	
megahit_106798_2-1186	OTHER	0.057752	0.003023	0.035844	0.903381	
megahit_106862_2-355	OTHER	0.011690	0.000689	0.001583	0.986038	
megahit_106914_2-565	OTHER	0.023644	0.001871	0.003920	0.970565	
megahit_107025_97-318	LIPO(Sec/SPII)	0.005685	0.000079	0.993878	0.000358	CS pos: 21-22. LTG-CI. Pr: 0.9947
megahit_107025_284-1168	OTHER	0.005714	0.003790	0.001636	0.988860	
megahit_107076_92-898	OTHER	0.031077	0.004187	0.009854	0.954882	
megahit_107141_2-529	OTHER	0.073167	0.002291	0.008957	0.915585	
megahit_107145_26-1087	SP(Sec/SPI)	0.989836	0.005743	0.003133	0.001288	CS pos: 24-25. AQA-DM. Pr: 0.7139
megahit_107170_1-669	OTHER	0.025824	0.036545	0.001305	0.936326	
megahit_107170_790-1182	OTHER	0.022526	0.022212	0.002450	0.952812	
megahit_107170_1198-1344	OTHER	0.077595	0.031092	0.023980	0.867333	
megahit_107171_1-669	OTHER	0.025824	0.036545	0.001305	0.936326	
megahit_107171_790-1179	OTHER	0.059834	0.079766	0.002480	0.857920	
megahit_107193_3-659	OTHER	0.007512	0.001561	0.002214	0.988713	
megahit_107194_3-659	OTHER	0.007512	0.001561	0.002214	0.988713	
megahit_107220_209-664	OTHER	0.107644	0.031880	0.017602	0.842874	
megahit_107261_40-471	OTHER	0.002465	0.003160	0.000448	0.993926	
megahit_107331_508-2373	OTHER	0.052449	0.002693	0.015143	0.929714	
megahit_107332_166-870	OTHER	0.001657	0.000342	0.000190	0.997811	
megahit_107336_3-299	OTHER	0.015178	0.004645	0.005187	0.974989	
megahit_107368_108-290	OTHER	0.004121	0.002040	0.003073	0.990766	
megahit_107376_1236-2213	OTHER	0.004484	0.002072	0.000619	0.992825	
megahit_107424_3-503	OTHER	0.012068	0.002462	0.000941	0.984529	
megahit_107444_1-300	OTHER	0.284902	0.032916	0.158506	0.523676	
megahit_107484_19-1164	SP(Sec/SPI)	0.994047	0.000511	0.005007	0.000434	CS pos: 24-25. ANA-GE. Pr: 0.8168
megahit_107485_2-721	SP(Sec/SPI)	0.994047	0.000511	0.005007	0.000434	CS pos: 24-25. ANA-GE. Pr: 0.8168
megahit_107486_130-1275	SP(Sec/SPI)	0.994047	0.000511	0.005007	0.000434	CS pos: 24-25. ANA-GE. Pr: 0.8168
megahit_107526_1-1209	SP(Sec/SPI)	0.985953	0.006036	0.004831	0.003180	CS pos: 25-26. AMA-DG. Pr: 0.9633
megahit_107527_1-1209	SP(Sec/SPI)	0.985953	0.006036	0.004831	0.003180	CS pos: 25-26. AMA-DG. Pr: 0.9633
megahit_107528_1-1182	SP(Sec/SPI)	0.985953	0.006036	0.004831	0.003180	CS pos: 25-26. AMA-DG. Pr: 0.9633
megahit_107545_103-1044	OTHER	0.007229	0.054842	0.001900	0.936028	
megahit_107602_48-593	SP(Sec/SPI)	0.996966	0.000904	0.001381	0.000750	CS pos: 27-28. TQA-AE. Pr: 0.9829
megahit_107602_717-1088	OTHER	0.007658	0.000604	0.002074	0.989664	
megahit_107644_3-845	OTHER	0.015102	0.001415	0.001734	0.981749	
megahit_107645_3-845	OTHER	0.015102	0.001415	0.001734	0.981749	
megahit_107661_743-1084	OTHER	0.002658	0.003177	0.000785	0.993381	
megahit_107666_2-391	OTHER	0.013345	0.083756	0.002138	0.900760	
megahit_107666_453-1259	SP(Sec/SPI)	0.516334	0.474268	0.005187	0.004211	CS pos: 28-29. ATA-AT. Pr: 0.6322
megahit_107747_3-383	SP(Sec/SPI)	0.932598	0.062048	0.002075	0.003278	CS pos: 32-33. SLA-QE. Pr: 0.9566
megahit_107811_367-1017	OTHER	0.212864	0.004066	0.113133	0.669938	
megahit_107812_367-1017	OTHER	0.212864	0.004066	0.113133	0.669938	
megahit_107812_1049-1459	SP(Sec/SPI)	0.805280	0.003474	0.138915	0.052331	CS pos: 24-25. ASA-PA. Pr: 0.1571
megahit_107813_367-1017	OTHER	0.212864	0.004066	0.113133	0.669938	
megahit_107813_1049-1459	SP(Sec/SPI)	0.805280	0.003474	0.138915	0.052331	CS pos: 24-25. ASA-PA. Pr: 0.1571
megahit_107903_1-255	OTHER	0.053596	0.001381	0.006333	0.938690	
megahit_107923_1-723	OTHER	0.030733	0.003588	0.004100	0.961579	
